objid,u,g,r,i,z,class,ug,gr,ri,iz
1.23765e+18,19.58876,17.83044,16.94608,16.536739999999998,16.21922,GALAXY,1.7583200000000012,0.8843600000000009,0.40934000000000026,0.31751999999999825
1.23765e+18,18.31404,17.033720000000002,16.90786,16.87489,16.85365,STAR,1.2803199999999961,0.12586000000000297,0.032969999999998834,0.021240000000002368
1.23765e+18,19.58238,17.71968,16.70955,16.29179,15.9331,GALAXY,1.8627000000000002,1.0101300000000002,0.41776000000000124,0.3586899999999993
1.23765e+18,19.21219,17.8468,17.18541,16.76987,16.4577,GALAXY,1.3653899999999979,0.6613900000000008,0.41554,0.31217000000000183
1.23765e+18,18.53934,17.48349,17.08982,16.74162,16.72394,GALAXY,1.0558499999999995,0.3936700000000002,0.3481999999999985,0.01768000000000214
1.23765e+18,17.865779999999997,16.4891,15.991670000000001,15.83048,15.781189999999999,STAR,1.3766799999999968,0.4974299999999996,0.16119000000000128,0.049290000000000944
1.23765e+18,18.28032,16.29778,15.509570000000002,15.20541,15.05962,STAR,1.9825400000000002,0.7882099999999976,0.3041600000000013,0.14578999999999986
1.23765e+18,17.57337,15.9687,15.381829999999999,15.19041,15.1151,STAR,1.6046700000000005,0.5868700000000011,0.19141999999999904,0.07530999999999999
1.23765e+18,18.15904,17.22439,16.85924,16.72534,16.68508,STAR,0.9346500000000013,0.36514999999999986,0.13390000000000057,0.04025999999999996
1.23765e+18,17.99148,16.524070000000002,16.08967,15.78902,15.62116,GALAXY,1.4674099999999974,0.4344000000000001,0.30065000000000097,0.167860000000001
1.23765e+18,19.12321,18.000120000000003,17.57241,17.38683,17.30118,STAR,1.1230899999999977,0.42771000000000114,0.18558000000000163,0.08565000000000111
1.23765e+18,16.38725,14.683,14.11096,13.93431,13.89305,STAR,1.7042500000000018,0.5720399999999994,0.17665000000000042,0.04125999999999941
1.23765e+18,16.87035,15.674760000000001,15.837779999999999,15.972729999999999,16.09186,STAR,1.1955899999999975,-0.16301999999999772,-0.1349499999999999,-0.11913000000000196
1.23765e+18,17.79104,16.9053,16.5555,16.4166,16.38062,STAR,0.8857399999999984,0.3498000000000019,0.13889999999999958,0.03597999999999857
1.23765e+18,19.52133,18.20543,17.646379999999997,17.44315,17.334870000000002,STAR,1.3158999999999992,0.5590500000000027,0.2032299999999978,0.10827999999999705
1.23765e+18,18.58996,16.439629999999998,15.53196,15.21904,15.06059,STAR,2.150330000000004,0.9076699999999978,0.3129200000000001,0.1584500000000002
1.23765e+18,17.41186,16.31802,15.85709,15.64335,15.55049,STAR,1.0938400000000001,0.46093000000000117,0.2137399999999996,0.09285999999999994
1.23765e+18,18.38287,17.475189999999998,17.24636,17.14971,17.16956,STAR,0.9076800000000027,0.22882999999999853,0.09665000000000035,-0.0198500000000017
1.23765e+18,18.06167,16.53055,15.954979999999999,15.76055,15.65559,STAR,1.5311199999999978,0.5755700000000026,0.19442999999999877,0.10496000000000016
1.23765e+18,16.93318,15.45979,14.761970000000002,14.36404,14.08373,GALAXY,1.4733900000000002,0.6978199999999983,0.39793000000000234,0.28031000000000006
1.23765e+18,19.32496,17.44422,16.77153,16.34093,16.11381,GALAXY,1.8807399999999994,0.6726900000000029,0.4305999999999983,0.22711999999999932
1.23765e+18,17.19951,16.27511,15.99025,15.872929999999998,15.858620000000002,STAR,0.9243999999999986,0.2848600000000019,0.1173200000000012,0.014309999999996492
1.23765e+18,16.606460000000002,15.07538,14.5603,14.3809,14.324729999999999,STAR,1.5310800000000029,0.5150799999999993,0.17939999999999934,0.05617000000000161
1.23765e+18,17.500770000000003,16.59289,16.301679999999998,16.16106,16.16375,STAR,0.9078800000000022,0.2912100000000031,0.1406199999999984,-0.0026900000000011914
1.23765e+18,19.229689999999998,17.87892,17.30252,16.950570000000003,16.74284,GALAXY,1.3507699999999971,0.5763999999999996,0.35194999999999865,0.20773000000000152
1.23765e+18,19.598010000000002,18.07479,17.45277,17.17117,17.0358,STAR,1.523220000000002,0.6220199999999991,0.28160000000000096,0.13537000000000177
1.23765e+18,19.49611,18.63479,18.37515,18.24717,18.228070000000002,STAR,0.8613200000000028,0.25963999999999743,0.12798000000000087,0.01909999999999812
1.23765e+18,18.170370000000002,16.45852,15.70875,15.33852,15.07288,GALAXY,1.7118500000000019,0.7497699999999998,0.3702299999999994,0.2656400000000012
1.23765e+18,19.16979,17.75335,17.243579999999998,17.07196,16.98355,STAR,1.416439999999998,0.5097700000000032,0.17161999999999722,0.08840999999999966
1.23765e+18,19.09871,17.87135,17.48459,17.175710000000002,17.101670000000002,GALAXY,1.227360000000001,0.3867599999999989,0.3088799999999985,0.0740400000000001
1.23765e+18,18.45975,17.54835,17.27931,17.18939,17.19361,STAR,0.9114000000000004,0.2690400000000004,0.08991999999999933,-0.0042200000000001125
1.23765e+18,18.57268,17.68544,17.39564,17.30085,17.31171,STAR,0.8872399999999985,0.2897999999999996,0.09478999999999971,-0.01086000000000098
1.23765e+18,16.58671,15.2624,14.83167,14.670670000000001,14.62241,STAR,1.3243100000000005,0.4307299999999987,0.1609999999999996,0.04826000000000086
1.23765e+18,19.43431,18.0457,17.31449,16.91534,16.64837,GALAXY,1.38861,0.7312100000000008,0.3991499999999988,0.2669700000000006
1.23765e+18,18.74376,17.71786,17.3041,17.04986,16.907870000000003,GALAXY,1.0259,0.41376000000000346,0.25423999999999936,0.14198999999999629
1.23765e+18,19.23424,17.74822,17.09901,16.85333,16.74094,STAR,1.48602,0.6492100000000001,0.24568000000000012,0.11239000000000132
1.23765e+18,19.23123,18.28949,18.0254,17.93556,17.96508,STAR,0.9417399999999994,0.2640899999999995,0.08984000000000236,-0.029520000000001545
1.23765e+18,19.55043,17.634179999999997,16.68731,16.33836,15.85801,GALAXY,1.9162500000000016,0.946869999999997,0.34894999999999854,0.4803500000000014
1.23765e+18,18.730520000000002,17.60766,17.22962,16.98,16.827,GALAXY,1.1228600000000029,0.3780399999999986,0.24962000000000018,0.1529999999999987
1.23765e+18,16.99586,15.33315,14.573670000000002,14.19639,13.952689999999999,GALAXY,1.6627100000000006,0.7594799999999982,0.3772800000000025,0.24370000000000047
1.23765e+18,18.32668,17.2358,16.86245,16.56596,16.3837,GALAXY,1.0908799999999985,0.37335000000000207,0.2964899999999986,0.18225999999999942
1.23765e+18,18.30461,16.42967,15.744129999999998,15.52629,15.43237,STAR,1.8749399999999987,0.6855400000000031,0.21783999999999892,0.0939199999999989
1.23765e+18,19.222070000000002,18.19633,17.85974,17.71483,17.68608,STAR,1.0257400000000025,0.33659000000000106,0.14490999999999943,0.02874999999999872
1.23765e+18,19.17287,17.22176,16.3186,15.9246,15.607820000000002,GALAXY,1.95111,0.9031599999999997,0.39400000000000013,0.31677999999999784
1.23765e+18,19.162029999999998,17.69562,17.07531,16.819779999999998,16.67176,STAR,1.4664099999999962,0.6203099999999999,0.2555300000000038,0.14801999999999893
1.23765e+18,18.77528,17.27525,16.69998,16.5163,16.47573,STAR,1.5000299999999989,0.5752699999999997,0.18367999999999896,0.04057000000000244
1.23765e+18,19.0442,17.92999,17.44976,17.24063,17.15887,STAR,1.11421,0.4802299999999988,0.20913000000000181,0.08175999999999917
1.23765e+18,19.34678,18.06577,17.54119,17.34465,17.25396,STAR,1.2810099999999984,0.5245800000000003,0.19653999999999883,0.09069000000000216
1.23765e+18,19.24835,18.235960000000002,17.702370000000002,17.48198,17.37302,STAR,1.0123899999999963,0.5335900000000002,0.22039000000000186,0.10895999999999972
1.23765e+18,19.39517,18.11368,17.32487,16.88535,16.61291,GALAXY,1.2814900000000016,0.788809999999998,0.4395200000000017,0.27243999999999957
1.23765e+18,16.67205,15.74605,15.535110000000001,15.445620000000002,15.45421,STAR,0.9259999999999984,0.21093999999999902,0.08948999999999963,-0.0085899999999981
1.23765e+18,17.199939999999998,15.602039999999999,15.04715,14.81275,14.71834,STAR,1.5978999999999992,0.5548899999999986,0.23440000000000083,0.09440999999999988
1.23765e+18,19.3866,17.87094,17.00603,16.5376,16.23806,GALAXY,1.5156600000000005,0.8649100000000018,0.4684299999999979,0.29954000000000036
1.23765e+18,19.00532,17.50731,16.89925,16.671210000000002,16.60278,STAR,1.4980100000000007,0.6080600000000018,0.22803999999999647,0.06843000000000288
1.23765e+18,19.34234,16.8653,15.760329999999998,15.366579999999999,15.164710000000001,STAR,2.477039999999999,1.1049700000000033,0.39374999999999893,0.20186999999999777
1.23765e+18,19.597170000000002,18.17876,17.62489,17.331210000000002,17.25315,GALAXY,1.4184100000000015,0.5538699999999999,0.2936799999999984,0.07806000000000068
1.23765e+18,17.062910000000002,15.83722,15.191070000000002,14.82876,14.49955,GALAXY,1.225690000000002,0.6461499999999987,0.3623100000000008,0.32921000000000156
1.23765e+18,19.48516,17.84299,17.003429999999998,16.555529999999997,16.2119,GALAXY,1.6421700000000001,0.8395600000000023,0.44790000000000063,0.34362999999999744
1.23765e+18,17.63918,16.316129999999998,15.66151,15.306270000000001,15.013229999999998,GALAXY,1.323050000000002,0.6546199999999978,0.35523999999999845,0.2930400000000031
1.23765e+18,18.61064,17.646829999999998,17.34004,17.122510000000002,17.06444,GALAXY,0.9638100000000023,0.30678999999999945,0.21752999999999645,0.05807000000000073
1.23765e+18,19.304560000000002,17.90898,17.19643,16.80509,16.527820000000002,GALAXY,1.3955800000000025,0.7125500000000002,0.3913399999999996,0.2772699999999979
1.23765e+18,19.369229999999998,18.290960000000002,18.02669,17.89314,17.86019,STAR,1.0782699999999963,0.26427000000000334,0.1335499999999996,0.03294999999999959
1.23765e+18,18.46857,17.4115,17.01988,16.79133,16.66546,GALAXY,1.0570699999999995,0.39161999999999964,0.22855000000000203,0.12586999999999904
1.23765e+18,18.15906,17.09427,16.65553,16.47994,16.41845,STAR,1.0647899999999986,0.4387400000000028,0.1755899999999997,0.061489999999999156
1.23765e+18,18.58389,17.265439999999998,16.62664,16.23079,15.99505,GALAXY,1.3184500000000021,0.6387999999999998,0.39584999999999937,0.23573999999999806
1.23765e+18,18.23229,16.75081,16.36956,16.13766,16.00262,GALAXY,1.4814799999999977,0.3812500000000014,0.23189999999999955,0.13504000000000005
1.23765e+18,18.3723,16.48353,15.5034,15.00898,14.65748,GALAXY,1.888770000000001,0.9801299999999991,0.49441999999999986,0.3514999999999997
1.23765e+18,18.53995,16.59884,15.635329999999998,15.167710000000001,14.837660000000001,GALAXY,1.941110000000002,0.9635100000000012,0.4676199999999966,0.33004999999999995
1.23765e+18,19.401889999999998,18.80036,18.417839999999998,18.09106,18.14936,GALAXY,0.6015299999999968,0.3825200000000031,0.3267799999999994,-0.05830000000000268
1.23765e+18,17.43204,15.99735,15.37239,15.1054,14.9892,STAR,1.4346899999999998,0.6249600000000015,0.26698999999999984,0.11619999999999919
1.23765e+18,18.59712,16.567520000000002,15.61064,15.173110000000001,14.884910000000001,GALAXY,2.0295999999999985,0.9568800000000017,0.43752999999999886,0.2881999999999998
1.23765e+18,17.81166,16.48069,15.9507,15.7597,15.695570000000002,STAR,1.3309700000000007,0.5299899999999997,0.19099999999999895,0.06412999999999869
1.23765e+18,18.55092,17.379920000000002,16.9386,16.65784,16.50178,GALAXY,1.1709999999999994,0.44132000000000104,0.2807600000000008,0.1560600000000001
1.23765e+18,19.53784,17.24979,16.213420000000003,15.84552,15.63941,STAR,2.2880499999999984,1.036369999999998,0.36790000000000234,0.20611000000000068
1.23765e+18,19.036170000000002,17.644000000000002,17.02892,16.78134,16.66678,STAR,1.3921700000000001,0.6150800000000025,0.24757999999999925,0.11456000000000088
1.23765e+18,17.40929,17.36016,17.577820000000003,17.74931,17.94266,STAR,0.04912999999999812,-0.21766000000000219,-0.1714899999999986,-0.1933499999999988
1.23765e+18,19.57349,18.22799,17.65617,17.41445,17.30282,STAR,1.3455000000000013,0.5718199999999989,0.24172000000000082,0.11162999999999812
1.23765e+18,17.764870000000002,16.5598,16.03742,15.81277,15.727910000000001,STAR,1.2050700000000028,0.5223799999999983,0.22465000000000046,0.08485999999999905
1.23765e+18,19.06221,18.08905,17.767529999999997,17.67213,17.64497,STAR,0.97316,0.32152000000000314,0.09539999999999793,0.02715999999999852
1.23765e+18,19.25187,18.15387,17.750529999999998,17.620820000000002,17.57302,STAR,1.097999999999999,0.4033400000000036,0.12970999999999577,0.047800000000002285
1.23765e+18,18.54222,16.776410000000002,15.93394,15.536529999999999,15.227210000000001,GALAXY,1.7658099999999983,0.8424700000000023,0.3974100000000007,0.3093199999999978
1.23765e+18,18.90929,16.55076,15.565999999999999,15.22896,15.048770000000001,STAR,2.3585299999999982,0.9847600000000014,0.33703999999999823,0.18018999999999963
1.23765e+18,17.55346,16.24488,15.60116,15.23986,14.96606,GALAXY,1.3085800000000027,0.6437199999999983,0.36129999999999995,0.2737999999999996
1.23765e+18,18.80985,17.56864,16.82141,16.41018,16.164379999999998,GALAXY,1.2412100000000024,0.7472299999999983,0.41122999999999976,0.24580000000000268
1.23765e+18,18.53228,17.36634,16.924039999999998,16.70494,16.48575,GALAXY,1.165939999999999,0.442300000000003,0.2190999999999974,0.2191900000000011
1.23765e+18,19.08916,18.11381,17.761429999999997,17.63206,17.57405,STAR,0.9753499999999988,0.3523800000000037,0.129369999999998,0.05800999999999945
1.23765e+18,17.88235,16.55729,15.781789999999999,15.297379999999999,14.98954,GALAXY,1.3250600000000006,0.7754999999999992,0.48441000000000045,0.3078399999999988
1.23765e+18,18.70929,17.3938,17.45307,17.54761,17.60175,STAR,1.3154900000000005,-0.05927000000000149,-0.09453999999999851,-0.0541400000000003
1.23765e+18,19.545360000000002,17.78521,16.83193,16.317999999999998,15.893270000000001,GALAXY,1.760150000000003,0.9532799999999995,0.513930000000002,0.4247299999999967
1.23765e+18,19.467589999999998,17.43751,16.46473,16.00668,15.64773,GALAXY,2.030079999999998,0.9727800000000002,0.45805000000000007,0.3589500000000001
1.23765e+18,18.64529,17.37859,16.80862,16.49642,16.412879999999998,GALAXY,1.2667000000000002,0.5699699999999979,0.3122000000000007,0.08354000000000283
1.23765e+18,17.725089999999998,16.54095,16.04544,15.849570000000002,15.784279999999999,GALAXY,1.1841399999999993,0.49550999999999945,0.19586999999999755,0.06529000000000273
1.23765e+18,19.34676,18.32704,17.58661,17.14633,16.8604,GALAXY,1.0197199999999995,0.7404299999999999,0.44028000000000134,0.28593000000000046
1.23765e+18,18.46595,16.927789999999998,16.0928,15.624260000000001,15.28338,GALAXY,1.5381600000000013,0.8349899999999977,0.46853999999999907,0.34088000000000207
1.23765e+18,19.48548,17.54881,16.5104,16.01325,15.63476,GALAXY,1.9366699999999994,1.038409999999999,0.4971500000000013,0.3784899999999993
1.23765e+18,19.16055,17.803179999999998,17.2475,16.88805,16.70681,GALAXY,1.357370000000003,0.5556799999999988,0.35944999999999894,0.18123999999999896
1.23765e+18,18.06962,16.07062,15.21775,14.80347,14.47701,GALAXY,1.9989999999999988,0.8528700000000011,0.41427999999999976,0.32646000000000086
1.23765e+18,17.9282,16.82,16.27798,15.85425,15.680270000000002,GALAXY,1.1082,0.5420200000000008,0.42372999999999905,0.17397999999999847
1.23765e+18,15.820689999999999,14.82276,14.3413,14.1126,13.92004,GALAXY,0.9979299999999984,0.4814600000000002,0.2286999999999999,0.1925600000000003
1.23765e+18,19.417379999999998,18.19569,17.62483,17.26997,17.04563,GALAXY,1.2216899999999988,0.5708599999999997,0.3548599999999986,0.22434000000000154
1.23765e+18,18.79486,16.797620000000002,15.81122,15.384739999999999,15.04171,GALAXY,1.997239999999998,0.9864000000000015,0.4264800000000015,0.34302999999999884
1.23765e+18,16.84189,15.02242,14.176479999999998,13.7782,13.46235,GALAXY,1.819469999999999,0.8459400000000024,0.39827999999999797,0.3158499999999993
1.23765e+18,19.19556,17.72278,16.95226,16.52765,16.23658,GALAXY,1.4727800000000002,0.7705200000000012,0.4246099999999977,0.29107000000000127
1.23765e+18,19.570710000000002,18.04616,17.23199,16.75479,16.4637,GALAXY,1.5245500000000014,0.8141700000000007,0.47719999999999985,0.2910900000000005
1.23765e+18,19.39188,18.14449,17.541929999999997,17.207720000000002,16.96955,GALAXY,1.2473899999999993,0.602560000000004,0.33420999999999523,0.23817000000000021
1.23765e+18,19.37885,17.99448,17.29214,16.90149,16.60631,GALAXY,1.3843700000000005,0.7023399999999995,0.39065000000000083,0.29517999999999844
1.23765e+18,19.33725,17.94087,17.32766,16.92705,16.69802,GALAXY,1.3963800000000006,0.6132099999999987,0.40061000000000035,0.22903000000000162
1.23765e+18,18.984,17.04196,16.05167,15.63595,15.303970000000001,GALAXY,1.9420400000000022,0.9902899999999981,0.4157200000000021,0.33197999999999794
1.23765e+18,19.35139,17.96256,17.31813,16.96556,16.7091,GALAXY,1.3888299999999987,0.6444299999999998,0.35257000000000005,0.2564600000000006
1.23765e+18,19.2723,17.28528,16.297629999999998,15.89044,15.529710000000001,GALAXY,1.9870200000000011,0.9876500000000021,0.40718999999999816,0.36072999999999844
1.23765e+18,19.01802,17.820120000000003,17.21021,16.82471,16.58229,GALAXY,1.197899999999997,0.6099100000000028,0.3855000000000004,0.2424199999999992
1.23765e+18,18.809060000000002,16.676479999999998,15.631079999999999,15.18626,14.847829999999998,GALAXY,2.1325800000000044,1.045399999999999,0.4448199999999982,0.33843000000000245
1.23765e+18,19.01164,17.82121,17.25091,16.879089999999998,16.71565,GALAXY,1.1904299999999992,0.5702999999999996,0.37182000000000315,0.1634399999999978
1.23765e+18,17.276329999999998,15.596860000000001,14.79755,14.365329999999998,14.02171,GALAXY,1.6794699999999967,0.799310000000002,0.43222000000000094,0.3436199999999978
1.23765e+18,16.15333,14.695910000000001,14.023660000000001,13.625929999999999,13.32399,GALAXY,1.457419999999999,0.67225,0.3977300000000028,0.3019399999999983
1.23765e+18,17.829720000000002,16.849970000000003,16.52111,16.383670000000002,16.35341,STAR,0.9797499999999992,0.3288600000000024,0.137439999999998,0.030260000000001952
1.23765e+18,18.177960000000002,17.04094,16.610120000000002,16.34855,16.193279999999998,GALAXY,1.1370200000000033,0.4308199999999971,0.2615700000000025,0.15527000000000157
1.23765e+18,18.16587,17.09403,16.67676,16.44368,16.25431,GALAXY,1.0718400000000017,0.4172699999999985,0.23308000000000106,0.18937000000000026
1.23765e+18,16.29776,15.26695,15.0939,15.058279999999998,15.10017,STAR,1.0308100000000007,0.17304999999999993,0.03562000000000154,-0.0418900000000022
1.23765e+18,17.49069,16.49554,16.02676,15.79563,15.6379,GALAXY,0.9951500000000024,0.46877999999999886,0.23113000000000028,0.15772999999999904
1.23765e+18,19.46144,18.2571,17.75843,17.46453,17.31939,GALAXY,1.2043399999999984,0.4986700000000006,0.2939000000000007,0.14514000000000138
1.23765e+18,19.543979999999998,18.53485,18.37981,18.36561,18.3968,STAR,1.009129999999999,0.15503999999999962,0.01419999999999888,-0.03118999999999872
1.23765e+18,19.44,18.29766,17.74748,17.42278,17.24144,GALAXY,1.1423400000000008,0.550180000000001,0.3247,0.18133999999999872
1.23765e+18,18.77344,17.84533,17.50861,17.37881,17.33541,STAR,0.9281100000000002,0.3367199999999997,0.12979999999999947,0.04340000000000188
1.23765e+18,19.22795,17.98775,17.42008,17.05435,16.85235,GALAXY,1.2402000000000015,0.5676699999999997,0.3657299999999992,0.20199999999999818
1.23765e+18,18.973110000000002,17.11978,16.20756,15.817689999999999,15.484079999999999,GALAXY,1.8533300000000033,0.9122199999999978,0.38987000000000194,0.3336100000000002
1.23765e+18,19.36776,18.09338,17.50092,17.12715,16.99715,GALAXY,1.2743800000000007,0.5924599999999991,0.3737700000000004,0.129999999999999
1.23765e+18,19.2239,18.300910000000002,18.04615,17.91916,17.88363,STAR,0.9229899999999986,0.254760000000001,0.12698999999999927,0.035530000000001394
1.23765e+18,19.0506,17.788320000000002,17.162589999999998,16.77885,16.56362,GALAXY,1.262279999999997,0.6257300000000043,0.3837399999999995,0.21522999999999826
1.23765e+18,19.25376,17.92825,17.25873,16.86062,16.6233,GALAXY,1.3255100000000013,0.6695199999999986,0.3981099999999991,0.23732000000000042
1.23765e+18,19.517970000000002,18.341079999999998,17.67408,17.22661,17.0058,GALAXY,1.1768900000000038,0.666999999999998,0.44746999999999915,0.22081000000000017
1.23765e+18,19.53878,18.0707,17.266270000000002,16.81762,16.466839999999998,GALAXY,1.4680800000000005,0.8044299999999964,0.44865000000000066,0.35078000000000387
1.23765e+18,19.195710000000002,17.57391,16.66796,16.02787,15.672039999999999,GALAXY,1.6218000000000004,0.9059500000000007,0.6400900000000007,0.355830000000001
1.23765e+18,18.92148,17.72924,17.07456,16.71359,16.493389999999998,GALAXY,1.1922399999999982,0.654679999999999,0.3609700000000018,0.22020000000000195
1.23765e+18,19.34376,18.26366,17.7937,17.48838,17.29639,GALAXY,1.080099999999998,0.4699600000000004,0.3053200000000018,0.19199000000000055
1.23765e+18,18.83444,16.88334,15.917679999999999,15.485029999999998,15.124179999999999,GALAXY,1.9511000000000003,0.9656600000000015,0.43265000000000065,0.3608499999999992
1.23765e+18,18.97681,17.90354,17.50969,17.22107,17.16751,GALAXY,1.0732700000000008,0.3938500000000005,0.2886199999999981,0.05356000000000094
1.23765e+18,19.3834,17.48613,16.56103,16.16639,15.844710000000001,GALAXY,1.8972700000000025,0.9251000000000005,0.394639999999999,0.32167999999999886
1.23765e+18,19.2476,18.34574,17.96171,17.82307,17.74588,STAR,0.9018599999999992,0.3840299999999992,0.13863999999999876,0.07719000000000165
1.23765e+18,19.42243,17.50313,16.63027,16.221989999999998,15.8865,GALAXY,1.9192999999999998,0.8728599999999993,0.4082800000000013,0.3354899999999983
1.23765e+18,19.3414,17.474510000000002,16.53033,16.097920000000002,15.76174,GALAXY,1.866889999999998,0.9441800000000029,0.4324099999999973,0.33618000000000237
1.23765e+18,19.13346,17.59563,16.87067,16.46856,16.23406,GALAXY,1.5378299999999996,0.7249599999999994,0.4021100000000004,0.2345000000000006
1.23765e+18,18.677670000000003,17.40401,16.82637,16.439629999999998,16.21605,GALAXY,1.2736600000000031,0.5776399999999988,0.3867400000000032,0.22357999999999834
1.23765e+18,19.23398,17.20226,16.21497,15.78067,15.455929999999999,GALAXY,2.03172,0.987289999999998,0.43430000000000035,0.324740000000002
1.23765e+18,19.10529,17.83982,17.27423,16.89955,16.7092,GALAXY,1.2654700000000005,0.5655900000000003,0.3746799999999979,0.19035000000000224
1.23765e+18,18.78365,17.12004,16.22586,15.770270000000002,15.410879999999999,GALAXY,1.663610000000002,0.8941799999999986,0.45558999999999905,0.359390000000003
1.23765e+18,19.380779999999998,17.60579,16.6898,16.253870000000003,15.92419,GALAXY,1.774989999999999,0.9159899999999972,0.43592999999999904,0.3296800000000033
1.23765e+18,19.20634,17.79359,17.00154,16.55965,16.216479999999997,GALAXY,1.4127500000000026,0.7920499999999997,0.44188999999999723,0.3431700000000042
1.23765e+18,18.50056,17.50756,17.00389,16.669079999999997,16.46228,GALAXY,0.9929999999999986,0.5036700000000032,0.33481000000000094,0.20679999999999765
1.23765e+18,19.45778,18.262420000000002,17.73939,17.427220000000002,17.21388,GALAXY,1.1953599999999973,0.5230300000000021,0.3121699999999983,0.2133400000000023
1.23765e+18,19.2575,18.12506,17.56038,17.19979,16.96601,GALAXY,1.132439999999999,0.5646800000000027,0.3605899999999984,0.23377999999999943
1.23765e+18,19.09695,17.44921,16.60582,16.11522,15.674829999999998,GALAXY,1.6477399999999989,0.8433899999999994,0.4906000000000006,0.4403900000000025
1.23765e+18,18.70158,16.74288,15.829939999999999,15.37876,15.055320000000002,GALAXY,1.9587000000000003,0.9129400000000008,0.451179999999999,0.32343999999999795
1.23765e+18,18.53875,16.843729999999997,15.984000000000002,15.499360000000001,15.141810000000001,GALAXY,1.695020000000003,0.8597299999999954,0.4846400000000006,0.3575499999999998
1.23765e+18,18.85454,17.16992,16.21525,15.736410000000001,15.32252,GALAXY,1.684619999999999,0.9546700000000001,0.47883999999999993,0.4138900000000003
1.23765e+18,19.28999,17.52542,16.67999,16.25307,15.92428,GALAXY,1.764569999999999,0.8454300000000003,0.4269199999999991,0.32879000000000147
1.23765e+18,18.299229999999998,16.27507,15.29161,14.856729999999999,14.5159,GALAXY,2.0241599999999984,0.9834599999999991,0.4348800000000015,0.34082999999999863
1.23765e+18,16.96421,15.80865,15.39352,15.24668,15.19961,STAR,1.1555600000000013,0.41512999999999955,0.14684000000000097,0.04706999999999972
1.23765e+18,19.48566,18.160999999999998,17.48955,17.04429,16.76589,GALAXY,1.3246600000000015,0.6714499999999965,0.4452600000000011,0.2784000000000013
1.23765e+18,19.06703,17.45259,16.65868,16.199089999999998,15.873079999999998,GALAXY,1.6144399999999983,0.7939100000000003,0.45959000000000216,0.32601000000000013
1.23765e+18,16.34739,15.019620000000002,14.38505,14.069820000000002,13.81414,GALAXY,1.3277699999999992,0.6345700000000019,0.3152299999999979,0.2556800000000017
1.23765e+18,17.45059,15.72079,14.90642,14.47219,14.09925,GALAXY,1.7297999999999991,0.8143699999999985,0.4342300000000012,0.3729399999999998
1.23765e+18,19.40373,17.93342,17.12473,16.68318,16.37335,GALAXY,1.4703099999999978,0.8086900000000021,0.44154999999999944,0.3098300000000016
1.23765e+18,18.12925,16.18496,15.246889999999999,14.81013,14.460989999999999,GALAXY,1.9442899999999987,0.9380700000000015,0.4367599999999996,0.34914000000000023
1.23765e+18,18.96931,17.03969,16.035,15.6187,15.253810000000001,GALAXY,1.92962,1.00469,0.41629999999999967,0.36488999999999905
1.23765e+18,19.3946,17.40663,16.3835,15.936020000000001,15.557529999999998,GALAXY,1.9879700000000007,1.0231299999999983,0.44748000000000054,0.3784900000000029
1.23765e+18,19.45276,18.08233,17.405160000000002,17.017889999999998,16.766189999999998,GALAXY,1.3704300000000025,0.6771699999999967,0.38727000000000444,0.2516999999999996
1.23765e+18,18.477970000000003,17.19529,16.579520000000002,16.21368,15.9755,GALAXY,1.2826800000000027,0.6157699999999977,0.36584000000000216,0.23817999999999984
1.23765e+18,18.12187,17.20591,16.925620000000002,16.82563,16.78477,STAR,0.9159600000000019,0.28028999999999726,0.0999900000000018,0.040859999999998564
1.23765e+18,18.81806,17.66573,17.14927,16.75297,16.55175,GALAXY,1.1523299999999992,0.5164599999999986,0.3963000000000001,0.20122000000000284
1.23765e+18,18.96063,17.072470000000003,16.0518,15.643870000000001,15.4062,GALAXY,1.8881599999999956,1.0206700000000026,0.40792999999999857,0.23767000000000138
1.23765e+18,17.59656,16.45986,16.03699,15.876120000000002,15.83298,STAR,1.1367000000000012,0.42286999999999964,0.1608699999999974,0.04314000000000284
1.23765e+18,19.07018,17.7382,17.0398,16.61937,16.34582,GALAXY,1.3319800000000015,0.6983999999999995,0.42042999999999964,0.2735500000000002
1.23765e+18,19.31438,18.04084,17.468729999999997,17.122729999999997,16.83391,GALAXY,1.2735400000000006,0.5721100000000021,0.3460000000000001,0.28881999999999763
1.23765e+18,19.2867,17.95832,17.17408,16.74475,16.41903,GALAXY,1.3283799999999992,0.7842400000000005,0.4293300000000002,0.32572000000000045
1.23765e+18,19.04664,17.75015,17.02055,16.621879999999997,16.3522,GALAXY,1.2964899999999986,0.7296000000000014,0.39867000000000274,0.2696799999999975
1.23765e+18,19.53033,18.233620000000002,17.623910000000002,17.24792,16.99929,GALAXY,1.2967099999999974,0.6097099999999998,0.3759900000000016,0.24863000000000213
1.23765e+18,18.72215,17.83464,17.47776,17.32914,17.2779,STAR,0.8875099999999989,0.3568800000000003,0.14862000000000108,0.05123999999999995
1.23765e+18,18.91356,17.99653,17.71507,17.590239999999998,17.532429999999998,STAR,0.9170300000000005,0.28145999999999916,0.12483000000000288,0.05780999999999992
1.23765e+18,18.84282,17.57157,17.023770000000003,16.81907,16.703039999999998,STAR,1.2712499999999984,0.5477999999999987,0.20470000000000255,0.11603000000000208
